word1	word2	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10
ignore	forget	0	1	3	2	0	0	4	1	2	1
push	shove	5	6	5	6	6	6	6	4	6	6
annoy	tease	4	5	3	4	6	3	3	2	5	1
live	die	0	0	1	1	0	0	0	1	0	0
decompose	disintegrate	4	5	3	6	6	4	4	4	5	5
wrap	foil	0	0	3	1	6	0	5	3	0	0
run	flow	0	3	4	0	0	0	0	3	3	3
mimic	look	0	1	3	1	0	0	0	2	2	3
destroy	construct	0	0	1	1	0	0	0	1	0	0
mend	repair	5	6	4	6	6	6	5	6	6	6
pause	wait	4	6	3	6	6	6	5	6	5	6
begin	stop	0	0	0	1	0	0	0	1	0	0
marry	adjourn	0	0	1	1	6	0	0	1	0	0
think	compute	5	2	3	3	6	4	5	2	1	4
steal	rob	5	5	5	6	6	6	6	6	6	6
attract	bite	0	0	1	1	0	0	0	1	0	0
write	compose	3	5	3	5	6	2	5	2	5	5
ask	receive	0	0	0	1	0	0	1	1	0	0
replace	move	1	1	2	1	0	0	3	1	0	0
magnify	drip	0	0	1	0	0	0	0	1	0	0
grab	snatch	4	4	5	6	6	0	5	6	6	6
go	advance	5	2	4	3	6	0	5	5	4	6
direct	aim	5	4	4	3	6	5	4	5	3	6
give	demand	0	0	2	1	0	0	0	1	0	0
stray	wander	5	4	4	1	6	5	6	6	5	3
sink	float	0	0	0	1	0	0	0	1	0	0
console	help	5	1	2	1	6	1	5	1	4	3
mind	worry	4	1	4	1	0	1	5	3	2	4
overcome	strive	1	1	3	1	6	1	3	1	5	4
wait	hold	0	2	2	3	6	6	5	1	0	6
beat	win	4	4	2	6	6	6	6	6	3	6
perceive	understand	5	5	3	6	6	4	6	6	3	6
flap	cover	0	0	1	1	0	0	1	1	0	0
assist	aid	6	5	6	6	6	5	6	6	6	6
pick	gather	3	4	2	3	6	1	5	6	4	6
believe	agree	1	1	1	1	6	0	4	1	3	1
descend	retreat	0	1	2	1	6	0	1	1	1	0
spank	scold	2	0	3	2	0	1	3	5	2	1
read	spell	0	0	2	1	0	0	4	1	0	0
fall	stand	1	0	0	0	0	0	2	2	0	0
scream	squeal	6	6	6	5	5	4	5	4	2	5
change	replace	6	6	6	3	5	2	4	1	3	5
greet	meet	4	5	5	3	3	3	5	4	3	1
retain	hold	5	5	6	6	5	3	4	4	5	6
kneel	bend	3	2	3	3	4	2	3	4	1	4
sip	stir	2	0	0	0	0	0	3	2	0	0
irritate	guess	1	0	0	0	0	0	1	1	0	0
deliver	bring	6	1	6	3	4	1	4	4	5	3
wander	worry	0	0	3	3	0	0	3	1	0	0
throw	use	3	0	0	0	1	0	3	3	0	0
design	award	1	0	0	0	0	0	2	1	0	0
change	affect	5	2	6	0	5	5	4	4	5	6
replace	fill	3	3	3	0	2	0	3	3	0	2
release	obtain	1	1	2	0	2	0	3	1	0	0
sting	bite	3	3	0	0	5	0	5	3	0	1
criticize	hate	4	0	1	0	1	2	3	4	1	0
blame	admit	1	0	0	0	0	0	3	2	0	0
remove	ban	4	2	4	2	5	4	3	4	1	4
beat	abuse	3	5	4	3	6	4	4	5	3	4
have	give	2	0	1	0	0	0	3	3	0	0
pray	ask	1	2	5	0	1	1	4	3	3	3
strive	want	5	3	5	3	5	1	4	4	0	1
decline	descend	5	6	3	3	0	5	5	4	3	0
control	steer	4	5	5	2	6	5	4	4	3	5
succeed	excel	6	6	5	0	6	5	5	3	5	6
relax	soothe	4	6	3	4	1	6	5	3	5	1
hang	complain	2	1	0	0	0	0	2	1	0	0
soothe	hurt	1	0	0	0	0	0	1	1	0	0
want	get	2	2	0	0	0	1	3	3	0	2
sell	hustle	4	0	1	0	4	3	3	2	2	3
squint	glare	2	1	0	0	4	3	5	4	0	4
hold	bear	6	4	0	6	5	5	4	1	1	0
compose	decompose	3	0	0	0	0	0	3	1	0	0
secure	insure	2	3	5	0	4	5	3	3	4	2
walk	talk	4	0	0	0	0	0	3	1	0	0
protect	hide	5	4	3	0	3	1	4	4	3	1
decline	deny	4	4	6	3	6	3	5	4	4	2
crack	break	5	5	4	4	6	5	5	4	4	4
realize	discover	4	5	6	3	3	5	5	3	4	5
lie	justify	1	1	0	0	2	0	3	2	2	0
bother	ignore	1	0	0	0	0	0	3	1	0	0
fall	dive	4	1	0	0	3	2	4	4	2	5
announce	crush	1	0	0	0	0	0	2	1	0	0
beat	spank	5	4	5	5	5	5	5	5	1	4
decompose	dissolve	5	4	5	3	5	2	3	4	4	2
let	release	4	1	5	5	1	0	3	3	3	3
roam	search	2	2	5	3	5	1	4	4	1	2
worry	integrate	1	0	0	0	0	0	4	2	0	0
conquer	gain	3	3	5	0	3	5	4	3	5	4
separate	snatch	0	4	0	0	2	1	0	0	1	2
discover	count	1	2	1	0	1	0	1	0	0	1
drink	lounge	0	0	1	0	1	3	2	0	0	1
ban	forbid	5	6	5	5	6	6	6	5	6	5
scold	reprimand	6	6	6	6	6	6	5	5	6	6
kick	hurt	3	4	1	3	3	4	2	0	0	4
let	allow	5	6	5	4	6	6	4	6	6	5
boom	obtain	0	0	0	0	0	0	0	0	0	1
engage	meet	3	4	3	2	2	5	1	2	0	5
steal	cheat	0	4	4	1	4	4	2	0	2	3
forbid	drown	0	0	0	0	0	0	1	0	0	0
commit	explode	0	0	0	0	0	0	0	0	0	0
attack	seize	0	5	3	1	4	3	4	1	0	5
search	seek	5	6	6	6	6	6	6	5	6	6
demand	suck	0	2	0	0	0	0	0	0	0	0
earn	make	4	4	5	2	6	5	4	5	0	1
rob	destroy	0	4	1	1	0	1	2	0	0	0
smell	perspire	1	0	1	1	0	1	2	0	0	3
work	disappear	0	1	0	0	0	0	0	0	0	1
think	talk	0	3	2	1	0	0	2	0	0	2
confess	deny	0	0	0	0	0	0	0	0	0	0
cook	stew	4	0	3	3	3	5	4	0	3	3
hide	bury	5	4	2	3	5	5	3	2	2	1
preview	watch	4	5	3	4	3	6	4	1	4	3
put	lay	4	4	5	0	5	1	4	2	3	2
hide	repress	4	4	6	1	6	5	5	4	4	1
grill	burn	3	3	3	1	0	1	5	0	1	1
snatch	stop	0	0	1	0	0	1	0	0	0	1
advance	achieve	4	4	5	0	6	5	5	1	0	3
stop	drive	0	0	0	0	0	0	0	0	0	0
doze	nap	4	5	5	4	6	6	6	5	6	6
protect	hurt	0	0	0	0	0	0	0	0	0	0
pray	pounce	3	4	0	1	0	5	5	0	0	0
enter	return	0	0	2	3	0	5	4	1	0	0
move	change	0	3	3	5	2	5	4	1	1	1
shrink	snore	0	0	0	0	0	0	0	0	0	0
take	unload	0	0	3	1	0	1	3	2	1	2
regret	dislike	0	4	4	0	0	4	3	3	0	1
aim	hit	0	5	1	1	2	0	5	0	1	3
destroy	conquer	4	5	4	4	3	5	4	1	3	4
fix	set	4	4	3	1	5	4	5	0	0	1
brush	paint	4	5	4	3	6	5	5	3	1	6
do	become	0	4	1	0	4	4	2	0	2	1
calculate	sneak	0	0	0	0	0	2	0	0	0	5
miss	hit	0	0	0	1	0	0	0	0	0	0
enjoy	participate	0	4	1	0	1	1	3	0	0	4
play	perform	5	5	1	4	6	4	5	2	1	3
enjoy	hate	0	1	0	0	0	0	0	0	0	0
lose	find	0	0	0	0	0	0	0	0	0	0
be	live	4	5	4	0	4	5	5	5	4	2
confuse	explain	1	2	1	1	0	0	1	0	1	0
preview	sneak	1	4	4	3	0	0	1	1	2	4
determine	try	3	4	0	2	0	0	1	1	4	4
hear	whisper	1	3	1	1	0	0	1	2	1	0
agree	disagree	1	1	0	1	0	0	1	0	0	0
say	ask	2	4	2	4	0	2	2	3	3	3
smear	rub	3	5	6	5	1	5	4	3	0	4
alter	rearrange	4	5	4	5	1	6	3	4	1	5
retain	obtain	2	5	6	3	0	0	3	3	3	0
admire	hop	1	0	1	0	0	0	1	0	2	0
move	remove	2	5	5	4	1	0	2	2	0	0
stop	go	1	4	1	0	0	0	1	0	0	0
smother	hug	3	4	5	2	0	0	3	1	2	4
rationalize	argue	4	5	1	1	0	3	2	3	4	4
tell	explain	4	5	5	5	1	5	3	3	3	6
talk	testify	3	4	1	2	3	0	2	3	4	5
supply	hold	2	4	1	1	0	0	1	2	2	0
spoil	toil	1	4	1	0	0	0	1	1	1	0
arrest	prosecute	2	5	5	3	0	0	1	2	3	0
tell	testify	3	4	1	4	2	3	2	2	4	5
stare	bother	1	3	1	1	0	0	2	1	1	2
overpower	conquer	4	5	6	6	4	4	4	5	4	6
handle	approach	3	3	1	1	0	0	2	2	5	0
walk	tread	3	4	6	4	5	5	3	3	3	6
disperse	give	3	4	6	3	0	1	4	2	2	6
taste	try	2	5	6	1	0	3	2	4	4	2
change	shift	3	4	6	3	3	4	2	4	6	6
prefer	hate	1	3	1	0	0	0	1	0	0	0
grab	take	3	4	6	3	4	2	2	4	4	4
persuade	convince	4	5	6	5	6	6	5	5	5	6
create	destroy	1	3	1	0	0	0	1	0	0	0
walk	run	1	4	1	1	1	0	2	3	4	1
laugh	sing	1	4	1	1	0	0	1	2	2	0
break	burst	1	5	4	3	1	4	2	2	5	5
diminish	increase	1	3	1	0	0	0	1	2	0	0
reap	make	2	4	2	2	0	0	1	2	3	0
predict	determine	3	4	6	3	0	0	2	3	3	3
believe	know	2	5	1	4	0	0	3	3	3	1
take	vacate	1	4	1	0	0	0	1	2	1	1
engage	fight	1	5	5	2	1	0	2	3	3	5
get	ask	2	4	1	2	0	0	1	0	5	0
examine	analyze	4	5	6	5	1	3	5	5	4	5
organize	fix	2	5	1	1	0	0	2	1	4	4
pull	shove	1	4	1	1	0	0	1	1	3	0
realize	inquire	1	4	1	1	0	0	1	1	3	0
reprimand	yell	2	4	2	4	1	0	2	4	4	4
please	know	1	4	1	0	0	0	1	1	3	0
hypnotize	control	2	5	6	5	1	1	3	3	4	3
shine	rise	1	4	1	2	0	0	1	1	1	2
replace	remove	1	6	1	1	1	0	1	3	5	0
yearn	learn	0	1	0	1	1	0	2	0	0	0
avoid	invalidate	1	1	2	2	4	2	0	0	1	0
determine	discover	5	1	4	4	2	3	0	5	5	5
attack	beat	3	5	4	4	6	4	5	5	6	5
drink	pop	0	1	0	1	1	0	0	0	0	0
prepare	cook	4	1	4	3	5	0	5	4	6	5
vacate	evict	3	1	5	4	5	2	3	1	4	6
steal	sneak	3	2	5	4	4	3	6	1	4	5
destroy	perish	1	1	2	4	5	1	4	1	1	4
think	pause	4	1	2	2	3	3	3	3	3	3
sing	scream	3	1	1	2	2	0	1	1	2	2
hold	touch	5	3	4	4	5	1	5	1	4	6
run	charge	6	1	4	4	3	0	4	3	5	1
bake	fry	3	5	4	4	2	0	2	3	2	4
reject	dislike	5	1	5	5	5	3	4	3	5	6
wait	call	0	1	1	2	0	0	0	0	0	0
retire	withdraw	5	1	3	4	6	2	5	5	4	6
destroy	diminish	5	1	2	4	5	1	6	2	2	6
greet	salute	6	1	3	4	5	1	5	5	5	5
bargain	concur	3	1	2	2	3	0	0	0	1	5
leave	disregard	5	1	4	3	3	0	4	4	4	6
yearn	hike	0	1	1	2	0	0	0	0	0	0
lie	deceive	6	6	6	5	6	5	6	5	5	6
obey	follow	6	1	6	5	6	4	6	5	3	6
amaze	separate	0	1	2	2	0	0	0	0	0	0
scribble	draw	6	6	5	5	5	3	6	3	5	5
decompose	destroy	3	1	2	3	5	2	6	1	4	6
confuse	blur	4	2	4	4	6	1	0	1	1	6
fight	disagree	5	1	5	3	5	1	5	2	4	5
get	put	3	1	1	2	1	0	0	0	0	0
jump	dive	5	5	5	4	4	2	0	1	2	3
pull	detach	4	1	2	5	1	0	5	0	4	4
verify	certify	6	5	3	5	5	4	5	5	6	6
urge	tell	3	1	1	3	1	2	4	3	5	0
overcome	keep	0	1	1	3	1	0	0	1	2	0
delay	hesitate	4	5	5	4	6	4	6	4	5	6
get	achieve	4	1	4	4	6	0	4	4	6	5
sew	crochet	3	6	3	5	5	0	5	4	5	5
be	attend	0	1	2	4	0	0	6	0	5	4
reach	obtain	5	2	2	4	6	3	6	3	6	6
smear	smudge	6	6	3	4	6	4	3	5	6	6
breathe	smother	0	1	2	0	1	0	0	0	0	0
abstain	fade	0	1	3	3	4	0	0	0	4	1
humiliate	embarrass	6	6	6	5	6	3	4	5	6	6
deteriorate	dissolve	4	6	4	5	6	1	6	1	6	6
testify	judge	0	2	2	4	0	0	1	4	1	5
degrade	hate	4	2	3	4	4	2	4	1	4	5
laugh	tickle	4	1	3	4	1	0	1	2	4	4
fold	bend	6	6	5	5	5	1	6	3	6	6
read	bite	0	1	0	0	0	0	0	0	0	0
decompose	deteriorate	6	2	6	4	6	6	3	5	4	6
urge	desire	5	5	5	6	6	5	5	0	1	2
move	scramble	3	1	5	4	4	1	3	3	3	4
flip	flap	0	4	0	0	2	0	0	3	3	0
spawn	exploit	0	0	0	0	0	0	0	0	1	1
advise	inform	3	3	6	3	2	4	5	3	4	6
skip	dislike	0	0	0	0	0	1	0	0	1	3
separate	attach	0	0	0	0	0	0	0	0	6	0
acknowledge	respond	3	4	5	3	4	4	5	4	5	5
produce	stamp	0	0	0	1	0	1	1	0	3	0
disown	ignore	2	4	3	3	1	1	6	0	2	3
wipe	lead	0	0	0	0	0	0	0	0	1	0
need	strive	2	2	0	0	0	2	5	1	2	2
leave	arrive	0	0	0	0	0	0	0	0	1	0
lay	relax	4	3	4	2	3	4	5	4	3	4
complain	disown	0	0	0	0	0	1	0	0	1	2
select	pick	6	6	6	6	6	6	6	5	5	6
kill	overpower	1	1	0	2	2	2	5	1	3	4
overcome	dominate	4	3	3	4	0	5	0	4	3	3
sneak	scare	1	5	0	0	1	3	0	1	1	2
burst	implode	3	4	0	1	3	1	6	1	3	6
hamper	bother	4	4	0	4	4	4	4	1	3	2
integrate	erode	0	0	0	0	0	0	0	0	2	3
advise	notify	2	5	5	6	5	6	5	3	6	5
hamper	hold	0	3	3	2	3	0	1	0	4	3
understand	comprehend	6	6	6	6	6	6	6	6	5	6
overcome	fail	0	0	0	0	0	0	0	0	1	0
address	talk	2	3	3	3	5	4	5	3	3	5
limp	walk	3	1	3	1	0	3	4	2	3	3
boom	explode	5	4	6	4	6	6	5	5	6	5
suggest	advise	5	6	6	6	5	5	5	4	4	6
separate	combine	0	0	0	0	0	0	0	0	3	0
smash	shatter	5	5	6	5	4	5	6	4	3	6
think	calculate	5	4	6	5	3	1	6	3	3	4
seek	hide	0	0	0	0	0	0	0	0	1	0
correct	acknowledge	1	1	5	0	0	1	3	2	1	3
drown	survive	0	0	0	0	0	0	4	0	1	0
hop	skip	3	5	6	5	2	4	0	3	4	3
pup	litter	0	6	0	1	0	2	4	3	3	3
save	rescue	6	6	6	6	6	5	6	6	6	6
insure	ensure	1	0	0	3	1	5	0	0	1	0
submit	bow	5	3	3	2	2	5	2	0	2	3
disprove	hate	0	2	3	0	0	3	4	0	3	3
make	build	5	5	6	6	5	6	6	6	5	6
help	ask	1	0	0	0	3	1	0	0	1	0
pluck	pull	5	6	6	3	4	6	0	4	3	2
release	go	0	6	0	0	0	5	3	1	3	5
follow	lead	0	0	0	0	0	0	0	0	1	0
pluck	duck	0	0	0	0	0	0	0	0	1	2
build	construct	6	6	6	6	6	6	6	6	6	6
reel	pull	5	4	4	3	2	0	5	5	3	5
loosen	tie	0	0	0	1	1	0	0	0	0	0
get	receive	6	6	0	6	6	6	4	4	4	6
ask	want	0	2	3	3	1	0	3	3	2	2
squeal	lie	0	1	0	4	1	0	0	0	0	0
discharge	free	4	4	3	5	3	1	4	3	3	6
toss	chuck	6	6	4	5	4	6	6	6	6	6
cope	manage	0	5	5	6	1	6	5	5	5	5
acknowledge	greet	4	3	3	5	4	0	4	4	3	4
admit	tell	2	3	4	3	3	3	3	2	4	3
strike	hit	4	5	5	5	5	6	6	6	6	6
win	fail	0	0	0	1	1	0	0	0	0	0
wait	decay	0	1	2	1	1	0	0	0	0	3
hit	connect	4	2	3	4	1	1	1	1	2	4
follow	go	4	0	2	4	1	0	3	2	2	4
punish	hurt	3	2	3	5	1	1	4	2	3	6
like	disgust	0	0	0	1	1	0	0	0	0	0
stumble	fall	6	6	5	5	2	3	4	4	4	6
see	glance	5	4	5	5	2	3	4	3	3	5
make	design	3	4	3	3	1	0	3	3	5	4
scribble	write	3	4	4	5	3	5	5	4	3	6
reflect	shine	6	1	0	3	5	3	5	5	3	6
review	agree	0	1	1	3	1	0	2	2	0	0
stop	shun	0	3	2	4	1	0	3	0	2	1
yield	wait	6	5	0	2	1	0	6	5	3	6
pour	awake	0	0	0	1	1	0	0	0	0	0
tow	take	3	2	0	1	1	0	0	3	2	5
push	adjourn	0	1	0	2	1	0	0	2	0	2
lift	raise	6	6	5	5	4	6	5	6	6	6
flee	run	6	5	5	5	4	4	5	5	6	5
reprimand	correct	6	6	4	2	1	4	4	3	3	5
urge	want	6	2	2	3	2	3	0	2	0	0
remember	recall	6	6	5	5	4	6	6	6	5	6
yell	accuse	0	2	2	3	1	0	0	0	1	3
reappear	repeat	0	1	4	2	1	0	1	3	0	5
ridicule	criticize	3	5	4	3	1	0	4	1	4	6
bother	aggravate	4	5	5	2	2	6	4	6	4	6
spank	slap	6	6	4	3	3	6	5	5	2	6
flip	turn	6	1	4	2	6	2	3	5	3	6
rap	knock	6	5	1	4	1	6	3	6	3	5
listen	learn	0	1	0	1	2	0	0	0	1	3
insult	rip	0	5	0	1	5	0	4	1	0	3
remove	strip	5	6	5	3	1	6	4	5	4	6
pretend	imitate	0	6	4	3	6	0	0	4	4	1
need	want	0	2	1	2	2	0	1	4	0	0
save	reserve	5	6	4	3	5	0	3	5	5	6
clarify	repeat	5	5	4	4	2	0	4	3	3	3
yell	talk	0	2	1	4	1	0	1	2	1	2
grant	give	4	6	4	1	3	6	4	5	3	6
swim	flutter	0	1	0	1	1	0	2	0	0	0
